url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://doaj.org/,开放论文,high,fetch_failed,,,,,,,URL error: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
https://en.hhu.edu.cn/,高校机构,high,duplicate,200,NAV,471,crawl_bdb8c0836772,7fcb2144e7dcac9cffae49cb3a54b18beb7a7ada5c108ccb8e0aa207a95af3a3,,
https://en.wikipedia.org/wiki/Adiabatic_process,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Arch_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Aswan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Compressive_strength,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete_degradation,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete_slump_test,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Dam_construction,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Dam_safety,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Danjiangkou_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Discrete_element_method,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Embankment_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Ertan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Finite_element_method,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Goupitan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Grand_Coulee_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Gravity_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Guri_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Hoover_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Hydration_reaction,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
