url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://doaj.org/,开放论文,high,imported,200,Directory of Open Access Journals – DOAJ,477,crawl_44b67c85218f,7ef88facd453abb2d8b55c0c4fb2278648ef80f7b753dc9c8078f575867981f8,,
https://en.hhu.edu.cn/,高校机构,high,imported,200,NAV,471,crawl_bdb8c0836772,7fcb2144e7dcac9cffae49cb3a54b18beb7a7ada5c108ccb8e0aa207a95af3a3,,
https://en.wikipedia.org/wiki/Adiabatic_process,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Arch_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Aswan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Compressive_strength,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete_degradation,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Concrete_slump_test,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Dam_construction,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Dam_safety,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Danjiangkou_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Discrete_element_method,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Embankment_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Ertan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Finite_element_method,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Goupitan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Grand_Coulee_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Gravity_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Guri_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Hoover_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Hydration_reaction,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Itaipu_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Jinping-I_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Kariba_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Lattice_Boltzmann_methods,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/List_of_largest_dams,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Longtan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Nuozhadu_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Oroville_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Peridynamics,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Rock-fill_dam,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Roller-compacted_concrete,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Seismic_analysis,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Self-consolidating_concrete,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Tarbela_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Three_Gorges_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Xiangjiaba_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Xiaowan_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Xiluodu_Dam,工程案例,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://en.wikipedia.org/wiki/Young%27s_modulus,百科词条,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://openalex.org/,开放论文,high,skipped_robots,,,,,,,Blocked by robots.txt
https://rockmech.whrsm.ac.cn/CN/abstract/abstract25492.shtml,开放论文,high,fetch_failed,,,,,,,URL error: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
https://www.asce.org/,高校机构,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.astm.org/products-services/standards-and-publications/standards/concrete-and-aggregates-standards.html,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.astm.org/standards/c143,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.astm.org/standards/c150,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.astm.org/standards/c33,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.astm.org/standards/c39,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.cement.org/,高校机构,high,fetch_failed,,,,,,,URL error: [WinError 10054] 远程主机强迫关闭了一个现有的连接。
https://www.chincold-smart.com/,高校机构,high,extract_failed,200,https://www.chincold-smart.com/,,,,,Extracted text is too short
https://www.civil.tsinghua.edu.cn/en/,高校机构,high,imported,200,School of Civil Engineering Tsinghua University,468,crawl_70d1a6211e7b,578695f15e3c8084c4329468585cac538e3d17303743c65173725d7c5f24c2b5,,
https://www.civil.tsinghua.edu.cn/heen/info/1159/1950.htm,高校机构,high,imported,200,JIN Feng-Department of Hydraulic Engineering,467,crawl_62dba71b9ee7,7d3af80b6c7a6b8dbcdb57c41f8488e38ab34604e9ce7e72c862c2ab641b9bd7,,
https://www.concrete.org/,高校机构,high,imported,200,ACI Sustaining Members are dedicated to advancing concrete knowledge and are concrete industry leaders. Learn more.,475,crawl_98985fdf734c,e4d3d39420128fef3c3750051ff0521bbc79ddcf042b1fe446f3665885da5813,,
https://www.concrete.org/store/productdetail.aspx?ItemID=2071R05,行业标准,high,fetch_failed,,,,,,,"HTTP 404: <!DOCTYPE html>
<html  lang=""en-US"">
<head id=""Head""><meta content=""text/html; charset=UTF-8"" http-equiv=""Content-Type"" />
<meta name=""REVISIT-AFTER"" content=""1 DAYS"" />
<meta name=""RATING"" content=""GENERAL"" />
<meta name=""RESOURCE-TYPE"" content=""DOCUMENT"" />
<meta content=""text/javascript"" http-e"
https://www.concrete.org/store/productdetail.aspx?ItemID=211122,行业标准,high,imported,200,ACI PRC-211.1-22: Selecting Proportions for Normal-Density and High Density-Concrete - Guide,480,crawl_498af905ed73,a4ef4d5425879ccc605c04e3385e85758daf2ab7c2dcaf11a0686059b9aeed9e,,
https://www.concrete.org/store/productdetail.aspx?ItemID=30120,行业标准,high,imported,200,ACI SPEC-301-20: Specifications for Concrete Construction,479,crawl_e6ef7ca713a8,a88b03cc082b508e1a7c1cab50dc341ce30739f5bba29fd82839a868ea740145,,
https://www.concrete.org/store/productdetail.aspx?ItemID=309R05,行业标准,high,fetch_failed,,,,,,,"HTTP 404: <!DOCTYPE html>
<html  lang=""en-US"">
<head id=""Head""><meta content=""text/html; charset=UTF-8"" http-equiv=""Content-Type"" />
<meta name=""REVISIT-AFTER"" content=""1 DAYS"" />
<meta name=""RATING"" content=""GENERAL"" />
<meta name=""RESOURCE-TYPE"" content=""DOCUMENT"" />
<meta content=""text/javascript"" http-e"
https://www.concrete.org/store/productdetail.aspx?ItemID=31819,行业标准,high,imported,200,ACI CODE-318-19(22): Building Code Requirements for Structural Concrete and Commentary (Reapproved 2022),478,crawl_a69d5ca110cf,ae0d27732676c2c8693c94fffd2487495fbe723f32c7c708b49cea649e9dd664,,
https://www.engineering.org.cn/engi/CN/PDF/10.1016/j.eng.2023.09.020,开放论文,high,extract_failed,200,https://www.engineering.org.cn/engi/CN/PDF/10.1016/j.eng.2023.09.020,,,,,Extracted text is too short
https://www.erdc.usace.army.mil/,高校机构,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.fema.gov/emergency-managers/risk-management/dam-safety,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.fema.gov/sites/default/files/2020-08/fema_dam-safety_p-93.pdf,行业标准,high,skipped_robots,,,,,,,Blocked by robots.txt
https://www.frontiersin.org/journals/built-environment,开放论文,high,fetch_failed,,,,,,,URL error: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)
https://www.frontiersin.org/journals/materials,开放论文,high,fetch_failed,,,,,,,URL error: [SSL: UNEXPECTED_EOF_WHILE_READING] EOF occurred in violation of protocol (_ssl.c:1028)
